data_czas,tura,korelacja_id,faza,nacja,kategoria_akcji,jednostka_glowna,jednostki_wspierajace,zlozonsc_akcji,wymagana_koordynacja,typ_formacji,przewaga_terenu,oczekiwana_reakcja_wroga,wskazniki_sukcesu,czas_wykonania_ms,liczba_mikro_decyzji,wspolpraca_jednostek,innowacja_taktyczna,ograniczenie_ryzyka,plan_awaryjny_gotowy,budzet_resupply_dostepny,wydane_pe_resupply,pe_na_paliwo,pe_na_cv,paliwo_przed,paliwo_po,cv_przed,cv_po,globalne_pe_pozostalo,calkowita_potrzeba_resupply,typ_akcji,status_walidacji,kod_bledu,zgodnosc_z_regulami,id_jednostki,id_celu,z_hex_q,z_hex_r,do_hex_q,do_hex_r,stosunek_sil,prog,decyzja,powod,najblizszy_osiagalny_dystans,najblizszy_osiagalny_hex_q,najblizszy_osiagalny_hex_r,podpowiedz_przeszkody,prog_dostosowany,powod_resupply
2025-09-19 23:06:35,,N/A,,Niemcy,resupply_detailed,P_Pluton__5_Sch_tzen_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A,24,1,1,0,1,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,,N/A,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A,24,1,1,0,1,2,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,,N/A,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A,24,1,1,0,1,2,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,,N/A,,Niemcy,resupply_detailed,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A,24,1,1,0,2,3,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,near_target_critical
2025-09-19 23:06:35,,N/A,,Niemcy,resupply_detailed,Z_Pluton__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A,24,1,1,0,2,3,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,near_target_critical
2025-09-19 23:06:35,,N/A,,Niemcy,resupply_summary,RESUPPLY_SUMMARY,N/A,N/A,N/A,N/A,N/A,N/A,SUMMARY PRE_RAID_OPTIMIZATION | PE_SPENT_TOTAL: 9 | PE_REMAINING: 21,,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,N/A,N/A,N/A,N/A,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,,N/A,,Niemcy,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 9 | UNITS_RESUPPLIED: 8/8 | BUDGET_ALLOCATED: 24 | PE_REMAINING: 21,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,45.0,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,43,-15,43,-14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,,N/A,,Niemcy,second_move,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__5_Infanterie_Regiment,N/A,39,-14,41,-14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,,N/A,,Niemcy,second_move,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Kompania__5_Infanterie_Regiment,N/A,37,-10,35,-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:35,,N/A,,Niemcy,second_move,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__5_Sch_tzen_Kompanie,N/A,39,-12,37,-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,P_Pluton__5_Sch_tzen_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,AC_Kompania__5_schwere_Artillerie,N/A,37,-12,39,-12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,AL_Batalion__5_Artillerie_Abteilung,N/A,43,-16,45,-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,Z_Pluton__5_Versorgungs_Kompanie,N/A,44,-15,45,-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,Z_Pluton__5_Unterst_tzungs_Bataillon,N/A,43,-15,44,-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,Z_Pluton__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,Z_Pluton__5_Versorgungs_Kompanie,N/A,43,-14,43,-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 12 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 12 | BUDGET_AVAILABLE: 16 | UNITS_REQUIRING_HELP: 8,,N/A,N/A,N/A,N/A,N/A,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=1 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A,16,2,2,0,1,3,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,near_target_critical
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A,16,1,1,0,1,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A,16,1,1,0,1,2,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,P_Pluton__5_Sch_tzen_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A,16,1,1,0,1,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A,16,1,1,0,1,2,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A,16,1,1,0,1,2,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A,16,1,1,0,2,3,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,near_target_critical
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_detailed,Z_Pluton__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A,16,1,1,0,2,3,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,near_target_critical
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_summary,RESUPPLY_SUMMARY,N/A,N/A,N/A,N/A,N/A,N/A,SUMMARY PRE_RAID_OPTIMIZATION | PE_SPENT_TOTAL: 9 | PE_REMAINING: 12,,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,N/A,N/A,N/A,N/A,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 9 | UNITS_RESUPPLIED: 8/8 | BUDGET_ALLOCATED: 16 | PE_REMAINING: 12,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,Z_Pluton__5_Versorgungs_Kompanie,N/A,43,-15,45,-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,2,N/A,29,45.0,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,20,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__5_Infanterie_Regiment,N/A,41,-14,43,-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Kompania__5_Infanterie_Regiment,N/A,35,-10,33,-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,movement,Unknown,Kontrolowane wycofanie,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,0,25,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,path_planned,N/A,N/A,N/A,P_Pluton__5_Sch_tzen_Kompanie,N/A,37,-10,35,-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,,N/A,,Niemcy,second_move,P_Pluton__5_Sch_tzen_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-09-19 23:06:36,N/A,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
